# Band 1B   Etalon 1B   Slice 8
# Distortion map version 06.04.00 - date 2018-10-09
# Trace (isoalpha): Take pixel trace along specified slice, specified alpha position trace is built by taking the pixel in every detector row with alpha value closest to the one specified 
# xpos[i] = np.argmin(alpha_img[i,:])+funcs.find_nearest(alpha_img[i,:][(slice_img[i,:]!=0)],alpha_pos)
#    alpha       x  y      center         FWHM          skewness        wavelength
0.0  168  3  2.15245509583  0.132106750719  -0.402708047111  5.59879471562
0.0  168  11  10.7575993438  8.52411694557  0.0207237599229  5.60744206093
0.0  168  19  18.7107388219  9.58363152543  -0.00474685979952  5.61607212195
0.0  168  27  26.7438268914  10.4749608853  -0.00430422984032  5.62475850646
0.0  168  35  34.7613601131  11.6535093815  0.00994267104027  5.6334745655
0.0  168  43  42.9163846196  13.2362198289  0.0548655878162  5.64224429058
0.0  169  51  51.032392503  14.8907125767  0.103595935252  5.65107091444
0.0  169  59  58.9529065632  16.0319218101  0.0802337487612  5.65992358461
0.0  169  67  66.8941215435  19.2320352784  0.132951885387  5.66870398567
0.0  169  75  74.8709244984  0.424880568685  0.129367323548  5.67764286157
0.0  169  83  82.930784152  0.402498576202  0.136438793064  5.68658310186
0.0  169  91  91.2312260497  0.392758591977  0.139176489843  5.69557057332
0.0  169  99  99.6133719279  16.1129542409  0.139712711012  5.7047212932
0.0  169  108  108.071024712  13.615880776  0.136987291254  5.71367297138
0.0  169  116  116.640094107  13.0380920532  0.184215850906  5.72269465075
0.0  169  125  125.288870898  0.343809637729  0.215870553974  5.7319194112
0.0  169  134  133.825623776  10.9136570653  0.091078687168  5.74116177365
0.0  170  142  142.648396918  0.256086998111  0.231721237104  5.75025048468
0.0  170  151  151.262070611  10.7402317449  0.144974752022  5.75940973524
0.0  170  160  159.80486919  10.784072901  0.0473914326963  5.76886544792
0.0  170  169  168.576081632  10.6399219641  0.0191039473232  5.77804751276
0.0  170  177  177.51257094  0.197416576189  0.197575698779  5.7872140016
0.0  170  186  186.186250556  11.6957256207  0.113989821721  5.79657449711
0.0  170  195  194.756532735  0.147277787417  0.0459204753758  5.80596032159
0.0  170  203  203.640081702  13.6509135246  0.175485899452  5.81533347882
0.0  170  212  212.238012716  0.316182445434  0.182633908847  5.82475181365
0.0  170  221  220.750938059  12.5826734648  0.0958991049435  5.834003909
0.0  170  230  229.496455218  11.5140127905  0.0421723666657  5.84334137798
0.0  170  239  238.417447648  10.5228803569  0.0323431322179  5.85280891825
0.0  170  248  247.500349279  9.409305698  0.0401577214646  5.86230272311
0.0  171  257  256.703297374  0.105925659067  0.0649107257944  5.87178929327
0.0  171  266  266.065583966  8.43301292769  0.128352119636  5.88131747247
0.0  171  275  275.336553353  9.23394258398  0.137364900261  5.89082531409
0.0  171  285  284.507374718  8.29989312067  0.00302438096456  5.90031778026
0.0  171  294  293.851205079  8.51531136853  0.0366607763954  5.90987248275
0.0  171  303  303.348937973  8.86077428944  0.12347109353  5.91952049921
0.0  171  312  312.87019056  0.310509520328  0.223473114891  5.92912016216
0.0  171  322  322.021654024  0.122321838182  0.0941334768485  5.93882804043
0.0  171  331  331.567441537  13.4005481969  0.198835199208  5.94854740726
0.0  171  341  340.655066638  0.127237391214  0.0502584591311  5.95824779247
0.0  171  350  350.121242312  12.5312335527  0.110965898968  5.96801019447
0.0  171  360  359.494857202  10.2012821051  0.0461596474886  5.97783395132
0.0  171  369  369.292060798  11.0542535706  0.150461612252  5.9875754491
0.0  171  379  378.910813682  10.2583215992  0.0847227455652  5.99743806176
0.0  171  389  388.761681323  9.440615754  0.061577988921  6.00726896576
0.0  171  399  398.704053186  9.11123533533  0.0464344931051  6.01716270755
0.0  171  409  408.656339005  8.96768737913  0.0290410970883  6.02716862985
0.0  171  419  418.736543807  9.12046132098  0.0288787472721  6.03710533069
0.0  171  429  428.899520949  9.66244390937  0.0369948574261  6.04715801585
