# Band 1C   Etalon 1B   Slice 3
# Distortion map version 06.04.00 - date 2018-10-04
# Trace (isoalpha): Take pixel trace along specified slice, specified alpha position trace is built by taking the pixel in every detector row with alpha value closest to the one specified 
# xpos[i] = np.argmin(alpha_img[i,:])+funcs.find_nearest(alpha_img[i,:][(slice_img[i,:]!=0)],alpha_pos)
#    alpha       x  y      center         FWHM          skewness
0.0  398  10  10.4172048759  4.58628776693  0.205796584688
0.0  398  19  19.1850846761  4.30177667893  0.163041744387
0.0  398  28  28.0304673442  4.0650521806  0.127836216135
0.0  398  37  36.8823538525  3.84776698973  0.0804455733522
0.0  398  46  45.8163051382  3.64988546799  0.0582365409856
0.0  398  55  54.7922751453  3.54414001298  0.0415237542829
0.0  398  64  63.7973202025  3.38874594293  0.0344927243672
0.0  399  73  72.9212159469  3.35882721804  0.0464600153917
0.0  399  82  82.124671461  3.15448486826  0.092922780607
0.0  399  91  91.282932644  3.09044026684  0.118596859101
0.0  399  100  100.506047165  3.15410248136  0.155128730211
0.0  399  110  109.736445183  2.91426182344  0.0823906579071
0.0  399  119  119.090434866  2.7650201806  0.134767024795
0.0  399  128  128.469895699  2.73722517995  0.160583793353
0.0  399  138  137.898976942  2.56485012941  0.104719777798
0.0  399  147  147.415225544  2.48574150919  0.129836811108
0.0  400  157  157.098211802  2.45521531296  0.121789957243
0.0  400  167  166.682076001  2.27118699089  0.0508459489842
0.0  400  176  176.402114222  2.19717900218  0.103087169899
0.0  400  186  186.147178429  2.23669150884  0.0791319721059
0.0  400  196  195.911516148  2.23767508228  0.021842144296
0.0  400  206  205.749675961  2.10726350455  -0.00515138609853
0.0  400  216  215.675707647  2.03804383385  -0.009052736299
0.0  400  226  225.652825549  2.01361589032  0.00344971422713
0.0  400  236  235.694535321  1.98382063467  0.0147068668321
0.0  400  246  245.79846429  2.02625498176  0.0331173082567
0.0  401  256  256.110779643  2.04552644976  0.112824942773
0.0  401  266  266.35645646  1.87459659292  0.160104928315
0.0  401  277  276.580544892  1.7503558311  0.0614349621749
0.0  401  287  286.950795975  2.02029173621  0.0820930454248
0.0  401  297  297.401951086  1.79606735574  0.116081950094
0.0  401  308  307.867871613  1.98655529499  0.0524559398037
0.0  401  318  318.423260061  1.96773316895  0.0126526968684
0.0  401  329  329.068780431  1.97140329017  0.0460643152624
0.0  401  340  339.711603123  1.91176207833  -0.0132011487307
0.0  401  351  350.511350311  1.73935150497  0.00266966070253
0.0  401  361  361.368968255  1.79609969755  0.0594224937931
0.0  401  372  372.279121711  1.86567629766  0.0947026805722
