# Band 1C   Etalon 1A   Slice 6
# Distortion map version 06.04.00 - date 2018-10-04
# Trace (isoalpha): Take pixel trace along specified slice, specified alpha position trace is built by taking the pixel in every detector row with alpha value closest to the one specified 
# xpos[i] = np.argmin(alpha_img[i,:])+funcs.find_nearest(alpha_img[i,:][(slice_img[i,:]!=0)],alpha_pos)
#    alpha       x  y      center         FWHM          skewness        wavelength
0.0  262  11  10.6625685599  1.2737982986  0.0587610589619  6.36557423153
0.0  263  21  21.1398760711  1.45108695145  0.119239794941  6.37843079615
0.0  263  32  31.5073558178  1.21285507914  0.0861014912669  6.39133063869
0.0  263  42  41.9611982895  1.48153110739  0.0517530660735  6.40428153139
0.0  263  53  52.5036765866  1.20557649197  0.0490390346616  6.41728807798
0.0  263  63  63.1681685242  1.47323952552  0.153498495131  6.43034248979
0.0  263  74  73.7633555626  1.44050048663  -0.00561749788611  6.44345303523
0.0  263  85  84.5509152789  1.18359973661  0.0686186272886  6.45661957986
0.0  264  95  95.4866499172  1.18759275386  0.191673613006  6.46983964678
0.0  264  106  106.411653459  1.2800700874  0.169576776356  6.48311848993
0.0  264  117  117.410656822  1.30003577678  0.240351966705  6.4964460364
0.0  264  128  128.450997865  1.20231469148  0.212869574433  6.5098254984
0.0  264  140  139.53681764  1.23630953638  0.0591633372071  6.52326102087
0.0  264  151  150.695832361  1.44576394105  0.0492395323699  6.53675493901
0.0  264  162  162.056821622  1.55564258733  0.123160706954  6.55029945534
0.0  264  173  173.422431113  1.38017924956  0.101443599446  6.56390819317
0.0  265  185  184.861915535  1.60854072488  0.0817134204717  6.57756703028
0.0  265  196  196.430773795  1.33259616775  0.125742316038  6.5912871679
0.0  265  208  207.985165835  1.63405639314  0.0306697997383  6.60506791321
0.0  265  220  219.64727073  1.54932431897  0.0276126512416  6.61890113393
0.0  265  231  231.463066892  1.4205299802  0.125096467536  6.63278953622
0.0  265  243  243.3425237  1.55075087191  0.127214307324  6.64674077263
0.0  265  255  255.283652967  1.55990119253  0.172291062427  6.66075002516
0.0  265  267  267.311997752  1.53571135543  0.156185018613  6.67482232275
0.0  265  279  279.403162922  1.45304336611  0.160328202573  6.68894572978
0.0  265  292  291.540174337  1.31220591658  0.0874691970014  6.70313776172
0.0  265  304  303.817319186  1.60764522263  0.0403739386237  6.71738967196
0.0  266  316  316.296030612  1.53276032221  0.132714547884  6.73169621829
0.0  266  329  328.670863757  1.5771797339  0.0176272405813  6.74606161077
0.0  266  341  341.309189196  1.61395859295  0.0918109085533  6.76049190455
0.0  266  354  353.895181463  1.69172292885  0.02395323133  6.77498654679
0.0  266  367  366.623020103  1.6346337869  0.00046774585897  6.7895408646
0.0  266  379  379.492980186  1.60621703627  0.0428162803759  6.80415817311
0.0  266  392  392.427794199  1.59342425244  0.0709325456437  6.81883700811
0.0  266  405  405.467644132  1.59565562871  0.101854310299  6.83358450976
0.0  266  419  418.548915332  1.64072764852  0.0323276181735  6.84839030075
0.0  266  432  431.768031564  1.72255252359  0.0319488012706  6.8632668863
0.0  266  445  445.132846578  1.74849767905  0.11697282002  6.87820158648
0.0  266  459  458.520482865  1.56528273969  0.0461181134216  6.89320016564
0.0  266  472  472.076492628  1.72631242688  0.0758073716532  6.90826851953
0.0  266  486  485.668617218  1.67647691432  0.0242782923103  6.92340304869
0.0  266  499  499.448010059  1.62871028706  0.0657080164105  6.93860195257
0.0  266  513  513.297355059  1.77518705638  0.0435608199652  6.95387039624
0.0  266  527  527.245234238  1.7998485539  0.075432305283  6.96920700611
0.0  266  541  541.30538017  1.78062635648  0.0649106225899  6.9846032436
0.0  266  555  555.450033424  1.74815778704  0.0561177376077  7.00007028991
0.0  266  570  569.707243786  1.80175157148  0.0214548885893  7.01561293846
0.0  266  584  584.133693159  1.80434489995  0.0903396828152  7.03121967752
0.0  266  599  598.586981557  1.7347445847  0.0249145074702  7.04689365171
0.0  266  613  613.260062241  1.80143720834  0.115494946083  7.06264134986
0.0  266  628  627.963498885  1.83115311362  0.0454444399001  7.07845463378
0.0  266  643  642.79879023  1.86054680537  -0.00531143234682  7.09434363212
0.0  266  658  657.789336771  1.85895478834  -0.0106739716566  7.11030329506
0.0  266  673  672.901760058  1.9090657699  -0.00715080155148  7.12633316121
0.0  266  688  688.161084996  1.89725196465  0.0261945196758  7.14243843801
0.0  266  703  703.498414979  1.84499802592  0.0347906903545  7.15861469701
0.0  266  719  718.944881607  1.94787016995  0.00891109671461  7.17486214559
0.0  266  735  734.534331091  1.82793323738  0.0204830867233  7.19118272919
0.0  266  750  750.295405177  1.84370220836  0.0968813053471  7.20758141666
0.0  265  766  766.146131713  1.88820391827  0.0830609431862  7.22405539092
0.0  265  782  782.131517412  1.89573551226  0.0684767283982  7.24060205537
0.0  265  798  798.297009937  1.813998916  0.104785385513  7.2572231378
0.0  265  815  814.521376274  1.78350551487  -0.000360816732122  7.27392259707
0.0  265  831  830.94690824  1.9816030521  -0.0142142147178  7.29069615473
0.0  265  848  847.514805293  1.88239305844  0.00224524056325  7.30755733591
0.0  265  864  864.238046055  1.93697790872  0.0339162154634  7.32448606613
0.0  265  881  881.047460943  2.00642440416  0.00487972240363  7.34149910688
0.0  264  898  898.042340985  1.98657062228  0.0420024145276  7.35858704736
0.0  264  915  915.189907992  2.00037115113  0.0603288258676  7.37575406621
0.0  264  932  932.444309135  1.83401760411  0.0496579321356  7.3930018908
0.0  264  950  949.870412187  1.96115810303  0.0472948987621  7.41033439147
0.0  264  967  967.497555444  1.80199124986  0.0820660651124  7.4277404601
