# Band 2C   Etalon 1A   Slice 4
# Distortion map version 06.04.00 - date 2018-10-09
# Trace (isoalpha): Take pixel trace along specified slice, specified alpha position trace is built by taking the pixel in every detector row with alpha value closest to the one specified 
# xpos[i] = np.argmin(alpha_img[i,:])+funcs.find_nearest(alpha_img[i,:][(slice_img[i,:]!=0)],alpha_pos)
#    alpha       x  y      center         FWHM          skewness
0.0  706  6  6.15691446402  5.55897117858  -0.108839220023
0.0  707  22  22.4514048108  6.16501160474  0.0100374302107
0.0  708  39  38.6768352434  6.42864937697  -0.02994565009
0.0  708  55  55.1116186706  6.65677977119  -0.0152612265821
0.0  709  72  71.6267614284  6.87416968443  -0.0292108091446
0.0  710  88  88.3640657754  7.06996379271  0.000290257292075
0.0  710  105  105.079631511  7.37537215763  -0.0047835084591
0.0  711  122  122.042565389  7.84729488281  0.00080700036387
0.0  712  139  139.061778414  8.35663183381  0.00722297335909
0.0  712  156  156.300903295  9.28025629027  0.028751038175
0.0  713  174  173.590652693  9.94270089491  0.00235802923788
0.0  714  191  191.158476881  11.4577355595  0.0195523357762
0.0  714  209  208.663204417  13.2818681722  0.00315860307607
0.0  715  227  226.48589909  15.3082775815  -0.00643622844566
0.0  715  245  244.61043218  17.9112166993  -0.00500359330299
0.0  716  263  263.088978878  20.6928078939  0.0209341175128
0.0  716  282  281.651566684  24.2575615552  -0.00342818657753
0.0  717  301  300.887779587  28.0408954261  0.00995954242649
0.0  717  320  320.438845855  27.8601375332  0.0290229523389
0.0  717  339  339.883007742  28.1569778036  0.047912211998
0.0  718  359  358.725504289  23.6327170485  0.00444961313632
0.0  718  377  378.430074626  0.363572334954  0.077978096232
0.0  718  397  397.322122086  21.6423542357  0.0345525832037
0.0  719  417  416.617607463  18.9216150083  0.0111466112058
0.0  719  436  436.270916542  17.696167072  0.0368633533807
0.0  719  455  456.199164919  18.4669668405  0.0668643959905
0.0  719  476  475.759596081  16.991500981  0.0149326042394
0.0  719  495  496.214091432  18.2632494875  0.0590213030022
0.0  719  516  516.569974113  18.2921797204  0.0371498669752
0.0  719  537  537.218709033  0.233634139709  0.0293473723976
0.0  719  558  558.345012249  20.4623959416  0.0340840177975
0.0  719  579  579.895352502  23.8240967104  0.0449212443162
0.0  719  601  602.207819405  27.5411034519  0.0468695965043
0.0  719  625  624.20929903  27.7886750559  0.00277094220992
0.0  719  648  647.640766847  31.1309388917  0.0207399970628
0.0  719  672  671.273161408  27.3584474434  0.00885024411289
0.0  718  695  695.004675971  24.7129975009  0.0270121100263
0.0  718  719  718.601394404  19.8010192549  0.00674222923604
0.0  718  742  742.374475545  18.5599205138  0.0237186138665
0.0  717  766  766.312828478  16.8862848655  0.0180357258579
0.0  717  791  790.46104805  15.1503367777  -0.00186856607446
0.0  716  815  815.042071515  13.9730508219  0.0101055530778
0.0  715  840  839.834164324  13.3246884359  0.00960382321512
0.0  715  865  864.988768676  13.1423915882  0.00872474128668
0.0  714  891  892.800127065  0.206369771284  12.4016531056
0.0  713  916  916.314659842  12.3658881441  0.0118027491792
0.0  712  942  942.594001067  12.6664699906  0.0293686179912
0.0  711  969  969.231893503  13.2441897218  0.024836266628
0.0  710  997  996.308626284  13.1310672221  0.0160800536162
-1.89910133594  716  7  6.48771287743  0.0669763565583  -0.10650709282
-1.89910133594  717  23  22.6418750693  6.28773333701  -0.0149983467772
-1.89910133594  717  39  38.9169527609  6.08100788872  0.00220735275208
-1.89910133594  718  55  55.3105510227  6.51139312684  -0.0125928898029
-1.89910133594  719  72  71.8527171142  6.81084793374  -0.032330735202
-1.89910133594  720  89  88.4258138344  7.6385295611  -0.018900267665
-1.89910133594  720  105  105.320278728  7.32343070819  0.0192250034004
-1.89910133594  721  122  122.215703994  7.91276154558  0.00694353207725
-1.89910133594  722  139  139.43801813  9.0359124645  0.03953207329
-1.89910133594  722  156  156.523414729  9.25994673911  0.0479151796771
-1.89910133594  723  174  173.855779832  10.1150445133  -0.00237489312897
-1.89910133594  723  191  190.720650987  11.6678369482  -0.000315989722367
-1.89910133594  724  209  209.079253226  12.943344045  0.00586049723287
-1.89910133594  725  227  226.813472431  18.5888409532  0.0347253598111
-1.89910133594  725  245  245.137572567  17.5021291095  0.00441522196095
-1.89910133594  726  264  263.007310327  26.5744649369  0.0151412246931
-1.89910133594  726  283  283.178729091  0.133550476544  -6.08641221537
-1.89910133594  726  299  298.838548425  33.1259256743  0.04702751031
-1.89910133594  727  320  320.552778735  23.8448449612  0.00231810124129
-1.89910133594  727  339  339.784255092  26.9572843758  0.0348391765401
-1.89910133594  728  359  358.886132895  23.7860001517  -0.033793134005
-1.89910133594  728  378  377.933682513  22.1038584932  0.00042724468367
-1.89910133594  728  397  397.004867255  20.7676522601  0.0180555254965
-1.89910133594  728  415  415.641667951  0.310475708651  7.90825322308
-1.89910133594  729  436  436.299736733  18.9795532332  0.0175772104856
-1.89910133594  729  455  456.075636879  19.538205423  0.0552817882753
-1.89910133594  729  475  475.847847831  19.4294562771  0.0453491968848
-1.89910133594  729  496  495.954576914  19.3304020037  0.0231184702766
-1.89910133594  729  516  516.489868008  19.3660277816  0.0333155658431
-1.89910133594  729  537  537.008730463  21.433692191  0.0186748041805
-1.89910133594  729  559  558.055547729  21.254303555  -0.00837944903335
-1.89910133594  729  580  579.613279008  24.5578877856  0.0122910905835
-1.89910133594  729  602  601.568762167  25.6700484656  0.0196083946766
-1.89910133594  729  624  624.155085991  28.1573445061  0.0366341182374
-1.89910133594  729  648  646.687337648  28.4367144411  0.0254428591516
-1.89910133594  728  673  674.683781544  27.0856400244  0.0406131840906
-1.89910133594  728  695  695.298060001  0.388362363621  -7.46440546832
-1.89910133594  728  718  717.564596877  19.8976677769  0.0328930282764
-1.89910133594  727  741  739.248048364  0.259481825271  -13.533658151
-1.89910133594  727  765  765.47157754  16.9202964915  0.0429171220908
-1.89910133594  726  790  791.131018137  13.4971744237  0.0202065833857
-1.89910133594  726  814  814.093422363  14.6187787943  0.0424556000165
